OSTbeta,STATH,MAPK10,PLEKHG5,ERO1L,ZNF711,ZNF385,OR52E8,SLC5A11,P4HA3,LHFPL4,MGC33657,CAPZB,RBM15B,C1orf176,KLF3,OLFM4,NBR2,CCDC64,NUP210,HEMGN,SLC25A3,LEF1,MVD,OTUD3,KIAA1949,SLC44A3,ZNF775,THY1,DYNC1I2,CYP1A1,SPTA1,CLEC4M,RXFP3,TSHR,C7,CRYBB2,PPAPDC3,TXNL4B,CHST9,HACE1,AYTL1,PRSS35,ZNF408,DDC,CSTL1,OR2F1,C12orf50,SH3YL1,SNUPN,COL25A1,HPS4,ZFPM1,OAS2,TUBA1C,OR8K5,THSD3,ATP6V0C,RAB22A,AP1B1,CTAGE6,C6orf26,ESR1,UPK3B,ROBO4,TMEFF1,KIAA1279,ZFP36L1,GRINA,YTHDF3,TMCC1,UBE1DC1,C6orf15,PDE6A,PEO1,TMEM52,PARP1,GSS,RDH11,STXBP1,ACLY,TMSB10,TUBB,LIPK,HRC,C20orf111,OMA1,NCAPH2,GPX2,BPY2C,ZNF324,CDC27,CCNB2,CNOT7,BIRC3,GAL3ST3,PLEKHM1,SPOCD1,PENK,TAS2R9,BRCA_Subtype_PAM50
-2.16575,0.14475,2.769,1.0445,-2.0421,-0.038375,1.11516666666667,0.1095,-1.76675,0.1045,-2.2085,0.0856666666666667,-0.04325,0.0565,-0.569,0.898375,4.0975,-0.4741666666666671,-0.5820000000000001,-2.952,-5.7175,0.159375,-2.889,-1.7619999999999998,0.252625,-0.12025,1.05183333333333,-0.304625,-0.8657,0.386875,2.8280000000000003,-5.01025,-0.0815,-0.095,-0.0815,3.382,-0.685,1.6545,-1.2244,0.593,-0.026,-0.100666666666667,1.03425,-0.4378333333333329,-2.7575,-0.07525,0.51375,0.0946,1.038125,0.3419,0.1632,-0.3143,-0.186125,0.553833333333333,-2.1855,0.723,-2.61325,0.154,-0.120833333333333,-0.288833333333333,-0.127,-2.649,2.0235,-0.4751666666666671,4.46183333333333,-2.54125,0.42075,1.864,1.4905,-0.24825,0.26383333333333303,-0.6795,0.927833333333333,-0.4925,-1.91166666666667,0.20366666666666694,-2.11475,-0.526,-1.25366666666667,-0.0689,0.0033750000000000104,-0.165571428571429,-1.3194375,0.467,0.67275,-0.0796666666666667,0.6145,-0.6579999999999999,-1.273375,0.364,-0.00725,-0.696,-5.441555555555558,-0.0259285714285714,-1.2145,0.071,0.748,-1.9711666666666696,0.0375,0.219,1
-3.123,0.264,1.629,0.25025,-1.1804,-1.87325,1.2085,0.242,-2.136,2.91275,-2.7415,1.166,0.78075,-0.335,0.1855,0.55025,4.146,-0.8805,-0.3915,-0.859666666666667,-5.3845,0.40825,-2.4755,-1.6585,0.937125,0.12725,0.643666666666667,-0.271625,0.8674,1.11725,-0.91875,-5.001,0.057,0.504,-0.64425,1.77075,-1.0195,-0.07,-1.6216,-0.3975,0.22433333333333305,-1.31433333333333,0.464,0.4581666666666671,-6.04925,-0.18425,0.6565,-0.12916666666666698,1.02025,0.1676,-1.7575,-0.8112,0.433125,1.8454166666666696,-0.580214285714286,0.2045,-2.87375,0.4405,0.5489999999999999,0.27333333333333304,1.1805,-3.1721666666666697,1.4610833333333302,-0.5403333333333329,3.4095,-2.43175,0.9865,2.1384,1.293,0.3485,0.00983333333333335,-0.465,0.128333333333333,-0.70775,-0.4358333333333329,-0.859666666666667,-0.1445,-0.4645,-0.26283333333333303,-1.8026,0.15475,0.66,-0.3735625,-0.1675,-2.18325,-0.0291666666666667,0.299,0.139166666666667,-2.40875,0.2625,0.53225,-1.239,-1.38888888888889,0.338142857142857,-0.8495,-0.1115,0.313333333333333,-0.3833333333333329,-2.3663333333333303,0.4895,1
-3.4515,0.18525,2.86,1.25925,-2.4572,0.76,0.2195,0.2885,-0.444,0.64025,-2.16325,0.72475,0.0955,-0.09425,0.079,0.618875,4.95283333333333,-0.5005,-0.2995,-1.8895,-5.47266666666667,-0.16575,-2.1428,-1.33425,1.042,0.03225,2.36183333333333,0.096625,-1.0399,0.34275,1.21325,-4.15475,0.572166666666667,0.102,-0.79775,4.24025,-0.1915,0.7175,-1.0563,1.1905,-0.03,-0.4031666666666671,0.43375,-0.3425,-1.369,-0.40725,0.03625,-0.119166666666667,1.464875,0.0705,-0.8744,-0.2302,0.321625,0.6315833333333329,-1.69914285714286,0.4405,-2.23325,-0.254375,0.28483333333333305,-0.4793333333333329,0.1365,-1.6658333333333302,2.6826666666666696,-0.1185,3.7786666666666697,-2.7005,0.16625,2.3374,0.2905,0.37075,0.335416666666667,-0.998,1.241,0.17025,-1.1305,-0.4498333333333329,-1.78825,-0.80525,-1.0655,-0.9235,-0.713375,-0.17307142857142904,-1.3209375,-0.1635,-0.454,0.276,0.5695,-0.704833333333333,-1.09625,-0.145,0.61525,-0.2415,-3.71977777777778,0.071,-0.0188333333333333,-0.4755,0.7390000000000001,-2.125,-0.0561666666666667,-0.0935,0
-3.746,4.68825,-0.3125,-0.181,-3.2904,0.59,-0.24416666666666695,0.0525,0.005,1.28075,-3.27475,0.32725,0.19275,-0.244,0.22525,0.401875,4.27733333333333,-1.00783333333333,0.1625,0.5951666666666671,-5.6423333333333305,0.09525,-3.274,-0.54075,1.68275,-0.41625,2.37,-0.334375,-0.2678,0.00099999999999998,-1.429,-5.1695,0.160333333333333,0.463,-0.33625,2.0415,0.4775,-1.94125,-0.0325,1.9215,1.22783333333333,-1.13233333333333,-1.72475,-0.23333333333333306,-5.04075,-0.1975,0.632333333333333,0.22216666666666696,1.01325,0.4356,-1.8014,-0.5605,0.747125,2.66316666666667,-0.5588571428571429,0.8740000000000001,-3.24025,0.29275,0.944916666666667,1.55583333333333,-0.0515,-1.571,-2.0483333333333302,-0.274,3.0221666666666698,-1.7915,-0.1505,0.9472,0.8265,-0.89175,0.3916666666666671,-0.433,3.9925,1.10375,-0.29666666666666697,-0.9361666666666658,-0.31525,0.22075,-1.34516666666667,-1.6898,-1.415375,0.251142857142857,0.282375,0.13,-2.22425,0.521,-0.1615,0.913,-3.664,1.499,0.76725,-1.5315,-1.02655555555556,-0.164642857142857,-0.748333333333333,0.11,0.2935,-2.3771666666666698,-0.919333333333333,0.0215,0
-3.5345,0.13575,-1.298,0.7605,-1.9644,0.015625,1.7343333333333302,0.9795,-0.71575,0.525,-1.19075,0.9915,-0.29375,-0.81775,-0.45875,0.64225,5.6575,0.0361666666666667,-0.9465,-2.8543333333333303,-5.121,0.873,-3.2441,-2.40675,-1.05625,-0.95725,1.4596666666666698,-0.11625,-0.5111,1.1785,1.9725,-3.74375,2.7491666666666696,3.133,0.04625,2.858875,-1.092,0.22225,-2.1634,1.15116666666667,0.5338333333333329,0.3555,0.50725,-0.9395,-3.925,0.7290000000000001,0.68475,0.3255,1.798125,0.5007,1.0599,-1.5082,0.451,0.3580833333333329,-2.4375,-0.7745,-1.239,-1.137125,-0.24691666666666695,-1.1685,-1.0525,-2.763,3.11925,1.9006666666666696,2.987,-1.8075,0.2685,2.4814,0.642,-0.41725,0.0779090909090909,-0.723,0.4028,-1.1555,-1.95433333333333,0.944166666666667,-1.829,-1.18375,-0.730833333333333,-0.8687777777777779,-0.542375,0.6535714285714289,-1.0411875,-0.0025,-0.64325,0.18766666666666695,1.262,-1.72283333333333,-1.903125,1.212,-0.765,0.5755,-4.13111111111111,0.17107142857142904,0.0158333333333333,-0.08199999999999999,-0.421,-0.7659999999999999,-0.987333333333333,0.1475,1
-2.12525,-0.1025,1.0935,0.77125,-1.8744,-0.33325,0.965666666666667,0.7025,-0.117,2.57675,-2.21625,0.3205,0.094,-0.33,-0.12275,0.203875,3.5895,-0.990666666666667,-0.1065,-0.24066666666666695,-5.85,0.317375,-2.6187,-1.3630000000000002,-0.395875,-0.8115,2.0980000000000003,-0.5935,-0.2721,0.25275,-0.0055,-4.725,0.1235,0.255,-0.425,2.51525,-1.1095,-0.61625,-0.305,-1.04,-0.695,0.114,0.5155,0.2395,-4.42425,-0.07375,0.111,-0.0876666666666667,0.999375,-0.0923,-0.561888888888889,-0.5353,0.142875,1.4156666666666695,-0.21035714285714305,0.443,-2.59225,0.313375,0.3848333333333329,0.711,0.1845,-1.87833333333333,0.502,-0.4805,3.2045,-2.682,0.8025,0.6504,2.2035,-0.005,0.18808333333333305,-0.307,-0.098,-0.73575,0.5453333333333329,-0.40783333333333294,-0.2595,-0.695,-1.247,-1.8809,-0.76675,-0.0857142857142857,-0.0105,0.0455,-1.6840000000000002,0.312333333333333,0.82,-0.0581666666666667,-3.27325,-0.0655,0.44925,-1.487,-1.18555555555556,0.316857142857143,-0.315166666666667,-0.2295,-0.3295,-0.627333333333333,-0.5031666666666671,0.3825,1
-1.2205,0.3765,1.43,2.09675,-1.936,-0.134125,0.9671666666666672,0.0855,-1.1625,-0.201625,-2.369,0.504,-0.48175,-0.1375,-0.03,0.1065,7.50066666666667,-0.824166666666667,-0.5555,-2.094,-5.5051666666666685,0.26425,-3.2671,-1.60925,0.938375,0.06425,2.137,-0.186875,-0.56,0.632,-1.39825,-3.6935,0.795666666666667,0.2105,-1.287,4.623625,-0.5085,0.88625,-1.0986,1.35366666666667,0.0388333333333333,0.629333333333333,-0.5625,-0.923333333333333,-1.2935,0.1005,0.214,-0.21366666666666695,1.350375,0.1401,-1.19677777777778,-0.6159,0.526,0.881833333333333,-1.5185,0.7025,-2.33125,-0.18600000000000005,0.0308333333333333,-0.28916666666666696,0.217,-2.8165,2.90725,0.0168333333333333,4.2435,-2.66975,-0.32425,2.189,-0.1615,0.47825,0.28,-0.779,1.2819999999999998,-0.365,-1.5103333333333302,-0.841,-1.638,-0.76175,-1.10216666666667,-1.456,-1.081375,0.564,-1.8393125,1.0625,-0.2325,0.22266666666666696,0.5885,-1.118,-0.008625,0.309,0.245,-0.192,-3.76122222222222,0.0833571428571428,0.77,-0.4465,0.4575,-0.9621666666666672,2.46716666666667,0.3435,2
-2.2345,0.1245,0.413,0.2825,-1.4968,-0.522,1.42616666666667,0.8690000000000001,-0.5355,1.419125,-2.6710000000000003,2.56225,1.3025,0.18125,0.65475,0.200875,0.812333333333333,0.4308333333333329,-0.3445,-0.745666666666667,-5.50833333333333,-0.4175,-3.2422,-1.29375,0.62925,-0.75175,3.42983333333333,-0.42075,-0.6542,1.9105,-1.68625,-4.5635,-0.00219999999999998,0.42,-0.19625,1.279,0.306,-1.66975,-0.1826,-2.187,-1.21766666666667,-1.2,-1.183,0.327,-5.33575,0.33775,0.39375,-0.094,0.866375,0.7177,-0.6488,0.093,0.218125,1.836,-2.06828571428571,0.753,-2.84525,0.618875,0.4025833333333329,0.3695,0.5295,-3.0936666666666697,4.58083333333333,-0.4631666666666671,3.4076666666666697,-2.5805,1.109,0.8479,0.8315,0.608,0.00774999999999998,-0.619,-0.272666666666667,-0.518,-0.8390000000000001,-1.22,-0.482,-0.0315,-0.348333333333333,-1.4336,0.979,-0.458714285714286,-1.72175,-0.5095,-1.48825,0.0931666666666667,1.2845,-0.6125,-4.0785,0.061,0.37775,-0.2785,-4.2432222222222205,-0.2085,-1.476,-0.1105,0.8785,-0.867833333333333,-1.09133333333333,0.222,2
-2.8615,0.38825,1.354,0.7020000000000001,-0.4847,-2.24075,1.6413333333333302,1.054,-1.181,4.0045,-2.99625,4.95933333333333,-0.03675,0.00525,0.9665,0.354375,7.34366666666667,-0.23633333333333306,-0.2785,-1.18733333333333,-5.63083333333333,0.180125,-1.8338,-1.37725,0.0705,0.028,2.1216666666666697,0.22025,1.3135,0.639,-0.70175,-4.59,0.0151666666666666,0.603,-0.3815,2.13414285714286,-0.513,0.654,-1.165,-2.41733333333333,-0.645,0.3415,-0.9435,0.113,-5.9605,1.80625,0.48025,-0.5323333333333329,1.193,-0.404,-1.328,-1.0642,0.808125,2.4230909090909103,-1.29435714285714,0.993,-3.59825,0.402,0.0961666666666667,-0.690833333333333,0.61,-2.32883333333333,3.00158333333333,-0.199,3.86733333333333,-1.57375,0.573,1.8463,0.5055,0.24125,0.41575,-0.9745,0.7888333333333329,0.8035,-0.777,-0.8079999999999999,0.31975,-0.3995,-0.1735,-1.7229,-0.080625,1.39185714285714,-0.8955,2.2665,-0.775,-0.207,0.4195,-1.4125,-3.36325,3.2355,1.0725,0.5185,-2.41644444444444,-1.2423571428571398,-0.645166666666667,0.0455,0.383,0.958,-0.0555,-0.0745,0
-2.645,0.29600000000000004,2.541,1.3425,-1.6643,0.421,0.4976666666666671,0.7265,-1.094,1.293,-2.4095,0.527,-0.3345,-0.112,-0.02975,0.486875,7.3641666666666685,-0.833666666666667,-0.637,-2.3226666666666698,-5.14533333333333,0.157625,-3.2613,-2.01275,0.82675,0.236,2.9395,-0.824125,-0.581,0.648,-0.8715,-3.412,0.27083333333333304,-0.28800000000000003,0.1865,3.671375,-0.0045,0.633,-1.1673,2.7955,0.4215,1.45283333333333,-0.204,-0.513,-2.8785,0.1735,0.238,0.174,1.71075,0.4348,-1.2507,-0.5724,-0.8565,0.732333333333333,-1.7995,-0.04,-2.65,-0.045875,-0.4168333333333329,-0.787,1.135,-2.8768333333333302,3.03416666666667,-0.3553333333333329,3.86866666666667,-2.1695,0.64475,1.942,0.062,0.6085,0.27325,-0.7105,0.784333333333333,-0.441,-1.4805,-0.4881666666666671,-1.92475,-0.732,-0.633333333333333,-1.2097,-0.806125,0.207285714285714,-2.0183125,-0.4970000000000001,-0.32375,0.4268333333333329,0.6915,-1.36416666666667,-0.824875,-1.0065,0.368,-0.031,-3.98888888888889,0.0959285714285714,-0.023,0.0425,0.5098333333333329,-1.8066666666666695,1.8795,-0.00899999999999999,3
-2.043,-0.11275,1.912,-0.058,-1.0819,-2.297875,0.3533333333333329,0.5105,-1.2935,3.275,-2.8115,2.97475,0.202,0.95575,0.79625,0.180875,1.29516666666667,-0.102666666666667,0.2265,-0.770166666666667,-5.94883333333333,0.118875,-2.1242,-1.22075,-0.659125,-0.464,0.797833333333333,-0.97725,0.5588,0.50825,-1.0485,-4.66275,0.754,-0.2685,-0.64625,0.77925,0.4625,-0.4105,-0.4989,-2.78416666666667,0.292833333333333,0.8009999999999999,-1.5615,-0.0426666666666667,-3.7985,0.09975,0.985,-0.17916666666666695,1.561,-0.1392,-1.6731,0.0387,-0.614125,2.2891666666666697,-0.770142857142857,-1.645,-3.0275,0.031875,0.39925,0.9028333333333328,0.2735,-1.92616666666667,3.47975,-0.4246666666666671,2.91316666666667,-1.52725,0.9865,0.581,1.9795,1.51375,0.4545,-0.7585,0.00383333333333332,-1.66275,0.2235,-0.054000000000000006,-0.12075,0.13725,-0.4265,-1.4091,0.943375,0.5182142857142861,-0.3209375,0.5235,-2.24125,0.847666666666667,0.396,0.4270000000000001,-3.722875,0.8725,-0.02575,0.6825,-1.33888888888889,0.0558571428571428,-1.29916666666667,0.361,-0.1025,0.28916666666666696,0.0931666666666667,0.3195,3
-2.3265,-0.09125,0.915,0.9285,-3.1104,-1.287625,-0.1065,0.7115,0.16825,0.86675,-2.8535,1.49775,-0.3405,-0.0215,-0.1395,0.109125,4.45666666666667,0.0878333333333333,-0.0475,-1.3395,-5.932,-0.442,-3.0899,-1.15225,1.775625,-0.7975,1.5868333333333302,-0.0036249999999999694,-0.0728,0.022125,-1.686,-4.66875,0.22033333333333305,0.0915,-0.15525,2.552625,0.152,0.97925,-0.5343,1.5565,-0.211,-1.4743333333333302,-0.619,-0.0253333333333333,-3.35725,-0.57475,-0.17275,-0.0105,1.103,-0.2549,-0.7994,0.0718,0.5295,0.598083333333333,-1.54514285714286,0.8740000000000001,-2.8965,-0.127875,0.081,0.0866666666666667,0.1935,-2.1323333333333303,1.689,0.0008333333333333389,3.75666666666667,-3.26925,-0.70375,1.7576,0.7085,-1.6885,-0.0535,-1.37,0.813666666666667,0.133,-0.8755,-0.4968333333333329,-2.0675,-0.3325,-1.13566666666667,-0.8685,-1.268,0.30542857142857105,-1.087625,-0.6559999999999999,-0.7025,-0.21566666666666695,0.9555,-0.3801666666666671,-3.134125,-0.339,1.06975,-1.285,-4.32411111111111,-0.149714285714286,-0.859666666666667,-0.09,0.836333333333333,-2.36833333333333,3.50033333333333,0.061,0
-0.6795,-0.175,0.8945,1.43,-1.0053,0.386125,0.0425,0.5355,-0.94375,2.2755,-2.53325,0.12825,0.14400000000000002,-0.06325,0.44725,0.27175,6.5478333333333305,0.421,0.081,0.056,-4.98816666666667,-0.175,-2.5101,0.379,0.0195,0.92225,1.13733333333333,-0.457375,0.2322,0.671375,-1.2655,-4.808,0.140333333333333,0.5870000000000001,-1.36275,1.2165,-0.8175,-0.5395,0.1771,0.4953333333333329,-0.731333333333333,-0.24566666666666695,-1.836,0.0971666666666667,-2.82475,0.184,0.249,-0.3981666666666671,1.767875,0.1203,-1.1115,-1.2013,0.206125,2.14775,-0.549071428571429,0.17600000000000002,-2.37075,0.298125,0.0746666666666667,0.0976666666666667,0.2955,-2.0580000000000003,-1.4929166666666698,1.8095,3.0911666666666697,-0.9815,-0.25075,1.3678,0.391,1.91175,0.5214166666666671,0.2185,0.20483333333333306,-0.679,-0.6365,-0.5446666666666671,-0.3005,-1.198,-1.8453333333333304,-2.2419,-0.240375,1.3019999999999998,-0.358375,-1.319,-2.134,-0.0408333333333333,0.6970000000000001,1.22816666666667,-3.464875,-0.3375,-0.484,-0.1955,0.477222222222222,-0.0497857142857143,3.06933333333333,-0.1965,0.454,0.0436666666666667,0.055,0.687,0
-2.287,0.04625,0.8340000000000001,1.803,-1.8175,-2.79775,0.8490000000000001,-0.384,-1.041,3.664125,-2.71,0.95025,-0.2325,-0.33125,0.20475,1.008375,3.5098333333333303,-0.4613333333333329,-0.4335,-2.5135,-4.6945,1.04025,-3.8551,-1.8235,0.35700000000000004,0.8485,0.2795,-0.079625,1.5655,1.220625,-1.20675,-3.39,-0.259166666666667,1.033,-0.1425,4.793875,-0.8525,2.5445,-1.1711,-2.9398,-0.326166666666667,0.4401666666666671,2.0365,-0.4135,-4.8665,-0.21925,-0.0315,0.162,-0.309125,0.2849,-0.3586,-0.7031,0.328125,1.1025,-1.5037857142857098,0.019,-2.7815,-0.25775,0.135416666666667,-0.9631666666666672,-0.302,-3.4105,-0.4745833333333329,0.093,5.40266666666667,-1.918,0.01575,1.876,0.085,-0.3165,0.22125,-1.14,-0.3625,-0.1685,-1.589,-0.282,-2.0685,-0.92575,-0.675833333333333,-1.0947,-0.892125,1.24578571428571,-1.130125,-0.971,0.8690000000000001,-0.106833333333333,0.594,-0.7846666666666671,-3.510375,0.5429999999999999,0.34175,0.5115,-3.93488888888889,-0.35342857142857104,-0.4016666666666671,0.5645,0.670833333333333,0.3968333333333329,5.4986666666666695,0.9065,2
-2.555,0.662,0.8315,0.4055,-1.175,-1.984875,0.12816666666666698,-0.261,-0.6659999999999999,4.3439999999999985,-2.9415,0.122,0.035,-0.25975,0.54325,0.336375,1.9171666666666696,-0.3765,-0.9045,-1.546,-5.19183333333333,0.110125,-1.83,-1.75925,-0.49125,0.13225,2.1736666666666697,-0.045125,1.5286,1.2415,-1.57625,-4.02675,0.038,0.417,-0.23675,3.672875,-0.579,1.11425,-0.899,-3.085,0.160833333333333,0.4393333333333329,1.18175,-0.20333333333333306,-5.013,0.53175,0.48325,0.0268333333333333,0.632,0.039,-1.575,-0.5651,0.010625,1.5208333333333302,-1.38142857142857,0.952,-2.738,0.170625,0.587416666666667,-0.314333333333333,-0.1285,-3.44783333333333,3.734,-0.20616666666666694,3.542,-0.627,-0.1535,1.8014,1.7225,0.3825,0.944,-1.216,0.9653333333333328,-1.3090000000000002,-1.50883333333333,-0.0223333333333333,-0.942,-1.0455,-0.33533333333333304,-1.7786,-0.68225,0.451285714285714,-1.07225,-0.014,-1.22875,0.4493333333333329,1.1865,-1.1265,-3.286125,1.794,0.28275,0.7509999999999999,-2.77244444444444,-0.278714285714286,-0.16699999999999998,-0.536,0.23333333333333306,0.0528333333333333,2.18483333333333,0.7245,2
-3.3895,0.4775,1.5519999999999998,1.59925,-1.1203,-0.316125,0.4361666666666671,-0.5015,-0.79025,3.556375,-2.9205,1.2855,0.336,-0.02275,-0.1685,0.5505,4.3938333333333315,-0.525,0.6415,-0.6409999999999999,-5.388,-0.368,-2.4352,-0.488,-1.291,0.07275,1.9285,0.401375,1.3616,0.406,-1.33275,-5.1525,-0.017,0.2695,-1.129,0.291375,-0.9995,0.07775,-0.2488,-1.7435,0.163666666666667,0.731833333333333,-0.4525,0.3896666666666671,-5.04475,0.0565,0.37675,0.0373333333333333,0.016875,0.106,-1.7817,-0.5764,0.0034999999999999897,1.32341666666667,-0.781642857142857,-0.705,-2.879,1.115875,0.13675,-0.3531666666666671,1.0565,-2.96266666666667,3.58525,-0.294833333333333,2.8223333333333303,-1.8175,0.53,1.746,1.712,0.411,0.607333333333333,-1.6805,1.063,-0.84025,-0.4996666666666671,-0.662666666666667,-1.195,-0.09375,0.0551666666666667,-1.3917,-0.60575,0.3576428571428571,-1.0643125,-0.1545,-1.954,0.458,0.873,-0.4696666666666671,-2.969,0.8055,0.77175,-0.731,-1.881,-0.8387142857142859,-2.87733333333333,-0.039,-0.20516666666666694,0.348,-1.59833333333333,0.1855,2
-2.88925,0.7509999999999999,2.918,1.39225,-2.1585,-0.279625,0.240333333333333,0.8745,-2.362,1.239375,-2.67475,-0.08900000000000001,-0.528,-0.3415,-0.15725,0.78,6.144,-0.3798333333333329,-0.7055,-2.14366666666667,-5.8256666666666685,0.207875,-3.4155,-1.3975,-0.24725,0.16225,1.5775,0.126875,-0.5561,0.659875,-1.69225,-4.39425,1.0225,0.355,-0.48775,4.810375,-0.4255,1.69175,-0.8865,1.95233333333333,0.6509999999999999,0.5173333333333329,0.94575,-0.327,-5.471,0.06275,-0.88075,0.518666666666667,0.7959999999999999,0.267,-1.2331,-0.5409,0.564,1.15908333333333,-1.89464285714286,-1.0135,-2.85375,-0.18725,-0.21825,-0.387,0.1135,-2.42566666666667,2.2333333333333303,-0.23516666666666694,4.79216666666667,-1.933,-0.0955,2.2468,0.4245,-0.0915,0.22275,-1.2965,1.547,-0.43375,-1.1325,-0.8815,-2.049,-0.93075,-0.648833333333333,-1.1043,-1.2215,0.1905,-1.7095,0.1695,0.25775,0.3615,0.6515,-0.730333333333333,-2.565625,-0.004,0.5265,-0.128,-4.53888888888889,-0.16857142857142904,-0.22533333333333305,-0.318,0.623833333333333,-2.07733333333333,2.08,-0.0415,2
-3.455,0.398,0.9745,0.705,-1.5385,-2.635125,1.29316666666667,1.087,-1.88875,3.04675,-3.1775,0.80625,0.38025,-0.09925,0.25275,0.7855,3.989,-0.0796666666666667,-0.051,-0.476,-5.39966666666667,-0.365,0.0276,-1.91475,0.284875,-0.142,2.46766666666667,-0.655375,0.3279,0.847625,-1.4905,-5.267,-0.272,0.114,-0.72775,3.317375,-0.341,0.0335,-1.3879,-1.20883333333333,-0.672166666666667,-0.4231666666666671,1.31175,0.0713333333333333,-6.044,-0.107,0.045,0.3196,0.4865,0.0191,-1.7529,-1.0575,0.182,2.20225,-1.29928571428571,0.6565,-3.16,0.89675,-0.0409166666666666,0.147666666666667,1.0385,-3.394,4.73833333333333,-0.4401666666666671,3.687,-2.4215,1.23925,1.381,0.862,0.24675,0.8523333333333329,-0.8055,0.4545,-0.86175,-0.917333333333333,-0.328666666666667,-1.20475,-0.0795,-0.3553333333333329,-2.0227,0.018625,-0.193285714285714,-1.17275,1.038,-1.35575,-0.141666666666667,1.463,-1.25,-3.7005,0.128,0.275,-0.2625,-3.7506666666666697,0.113928571428571,-0.567833333333333,-0.122,-0.0738333333333333,1.635,0.4638333333333329,0.1845,2
-1.894,0.4356666666666671,0.8865,1.07475,-2.3103,-0.84025,0.5720000000000001,3.0045,-0.34700000000000003,0.0905,-3.249,1.37033333333333,-0.4745,-0.47,-0.0075,0.136125,6.119,-0.383,-0.44,-2.20616666666667,-5.39933333333333,0.41175,-3.1009,-1.2135,-0.173375,-0.18075,2.16866666666667,0.73425,-0.1684,0.60725,-2.236,-4.65675,2.63333333333333,2.254,-1.015,5.171375,-0.0755,0.578,-1.1816,0.843,0.182833333333333,0.0995,-0.74875,-0.271166666666667,-4.5545,0.589,-1.32825,0.734333333333333,0.533375,0.384,-0.5289,-0.5695,1.888125,0.355272727272727,-1.64371428571429,0.2365,-2.49475,-0.011,-0.25841666666666696,0.103166666666667,-0.1045,-3.047,2.9355,1.298,4.48633333333333,-2.7485,-0.1415,1.5813,0.9385,-0.63775,-0.382,-1.2735,1.6233333333333302,-0.60425,-1.01716666666667,0.312833333333333,-2.0785,-0.6675,-0.821833333333333,-1.2235,-1.351875,0.262428571428571,-1.2564375,0.477,-0.91325,0.328666666666667,0.3935,-0.735166666666667,-0.9395,-2.557,0.6185,-0.271,-4.47866666666667,-0.29592857142857104,0.0348333333333333,0.404,0.2635,-1.948,1.7053333333333305,-0.6709999999999999,2
-2.736,0.28925,0.7905,0.33075,-1.2654,-1.973,1.25333333333333,0.3075,-0.9285,2.6135,-2.145,0.4775,0.3755,-0.282,-0.12625,0.61575,4.67566666666667,-0.340166666666667,-0.311,-0.601666666666667,-4.518,-0.147125,-2.153,-1.62975,-0.012375,0.49525,0.656166666666667,-0.482875,0.7901,0.4375,-1.15325,-3.50325,0.0623333333333333,0.309,-0.258,3.967,-0.2955,0.452,-0.8758,-1.49683333333333,-0.338166666666667,-0.031,1.4195,-0.0548333333333333,-3.9835,0.58575,0.08675,-0.0701666666666667,0.337625,0.2603,-1.2708,-0.5253,0.076125,1.7928333333333302,-1.28664285714286,0.301,-2.76325,0.603375,-0.15333333333333302,0.0373333333333333,0.499,-2.49966666666667,4.55716666666667,-0.4715,3.40583333333333,-2.2125,0.5405,1.5768,1.0605,0.48275,0.17233333333333306,-0.563,-0.1255,-0.23275,-1.4125,-0.700166666666667,-0.69375,-0.54475,-0.735166666666667,-1.4864,-1.040125,0.385285714285714,-1.590125,-0.018000000000000002,-0.8155,0.296333333333333,0.364,-1.15266666666667,-2.90125,0.6555,0.258,-0.2485,-3.09877777777778,0.156,1.30833333333333,-0.2505,0.304333333333333,-0.0286666666666667,0.4113333333333329,0.22,2
-2.19275,-0.51125,1.7480000000000002,0.3495,0.2376,-0.54575,2.1725,2.149,-0.56725,4.113625,-3.344,3.743,0.465,0.174,1.25475,0.416,0.6578333333333329,-0.29466666666666697,-0.345,-0.828333333333333,-5.641,-0.683875,-2.4124,-1.384,0.333,-0.3675,1.5568333333333302,-0.59975,1.108,0.718875,-1.75025,-4.657,-0.2605,0.348,-0.9225,0.499875,-1.0195,-0.067,-0.8121,-0.310666666666667,0.959666666666667,-0.218,0.866,0.407,-5.94425,-0.50875,-0.0306666666666667,1.4723333333333302,1.296125,0.2898,-2.1348,-0.6314,-0.159875,2.12041666666667,-0.9953571428571428,1.767,-3.04,0.701625,-0.17875,1.508,0.8190000000000001,-2.51066666666667,2.87133333333333,-0.6596666666666671,3.61533333333333,-2.22625,1.19825,0.4038,1.695,1.294,1.15658333333333,-0.1685,-0.21366666666666695,-0.78875,-0.8565,0.22583333333333305,-0.2605,-0.08225,-0.1435,-1.8266,0.166125,1.55764285714286,-0.7383125,-0.131,-1.6405,0.4318333333333329,1.043,-0.2055,-2.204375,-1.0325,0.6085,-0.263,-3.53044444444444,0.28685714285714303,-2.47316666666667,0.0925,0.3988333333333329,2.08883333333333,-0.7675,1.015,1
